month,label,entry_policy,stop_policy,delta_vs_control_r,dollars_at_50_max_case_risk,expectancy_per_filled_case_r,expectancy_per_population_case_r,filled_cases,flat_cases,gross_negative_r,gross_positive_r,losing_cases,maximum_drawdown_r,median_stop_distance_ratio_to_control,net_r,no_fill_cases,original_positive_cases,original_positive_converted_to_loss,original_positive_retained,original_positive_unfilled,population,profit_factor,retest_filled_cases,retest_opportunity_cases,stop_disposition_cases,stop_fallbacks,stop_replacements,target_disposition_cases,time_exit_disposition_cases,win_rate_filled,winning_cases,outcome_counts_json
2024_04,April 2024,CONTROL_NEXT_M1_OPEN,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,1.8760224407308974,-35.64075922348724,-0.009022977018604364,-0.009022977018604364,79,0,-36.0,35.28718481553025,36,8.85516300106779,1.0,-0.7128151844697448,0,43,0,43,0,79,0.9801995782091737,0,47,36,73,6,43,0,0.5443037974683544,43,"{""STOP"":36,""TARGET"":43}"
2024_04,April 2024,M5_BROKEN_CONTROL_FIRST_RETEST,CONTROL_V2_FILLED_STOP,-3.1559603102587888,-287.2398967729715,-0.12222974330764746,-0.07271896120834723,47,32,-26.0,20.25520206454057,26,7.067434330151505,1.0,-5.744797935459431,32,43,0,21,22,79,0.7790462332515603,47,47,26,0,0,21,0,0.44680851063829785,21,"{""NO_FILL"":32,""STOP"":26,""TARGET"":21}"
2024_04,April 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-5.187822471440009,-388.8330048320326,-0.16546085312001385,-0.09843873540051458,47,32,-32.0,24.223339903359346,32,12.867399597883256,0.507504769386132,-7.776660096640652,32,43,6,15,22,79,0.7569793719799796,47,47,32,3,76,15,0,0.3191489361702128,15,"{""NO_FILL"":32,""STOP"":32,""TARGET"":15}"
2024_04,April 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,5.861711510654189,163.64369427267735,0.06963561458411802,0.04142878336017148,47,32,-28.0,31.27287388545355,28,6.378584751401118,0.756574765612581,3.272873885453547,32,43,2,19,22,79,1.1168883530519125,47,47,28,16,63,19,0,0.40425531914893614,19,"{""NO_FILL"":32,""STOP"":28,""TARGET"":19}"
2024_04,April 2024,M5_BROKEN_CONTROL_FIRST_RETEST,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,-1.1789611489188174,-188.38993870597298,-0.08016593136424383,-0.047693655368600756,47,32,-26.0,22.23220122588054,26,6.735238095814438,1.0,-3.7677987741194596,32,43,0,21,22,79,0.855084662533867,47,47,26,73,6,21,0,0.44680851063829785,21,"{""NO_FILL"":32,""STOP"":26,""TARGET"":21}"
2024_04,April 2024,CONFIRMED_25_75_RETEST_SPLIT,CONTROL_V2_FILLED_STOP,-2.3669702326940936,-247.79039289473678,-0.06273174503664222,-0.06273174503664222,79,0,-28.5,23.544192142105267,36,7.299614091367044,1.0,-4.955807857894736,0,43,0,43,0,79,0.8261120049861497,47,47,36,0,0,43,0,0.5443037974683544,43,"{""SPLIT_CONTROL_STOP_NO_RETEST"":10,""SPLIT_CONTROL_TARGET_NO_RETEST"":22,""SPLIT_STOP_STOP"":26,""SPLIT_TARGET_TARGET"":21}"
2024_04,April 2024,CONFIRMED_25_75_RETEST_SPLIT,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-2.814339542445901,-270.15885838232714,-0.0683946476917284,-0.0683946476917284,79,0,-35.0,29.596822832353464,44,12.910847303205113,0.507504769386132,-5.403177167646543,0,43,8,35,0,79,0.8456235094958132,47,47,44,3,76,35,0,0.4430379746835443,35,"{""SPLIT_CONTROL_STOP_NO_RETEST"":12,""SPLIT_CONTROL_TARGET_NO_RETEST"":20,""SPLIT_STOP_STOP"":32,""SPLIT_TARGET_TARGET"":15}"
2024_04,April 2024,CONFIRMED_25_75_RETEST_SPLIT,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,6.372541923045309,189.18521489223332,0.0478949911119578,0.0478949911119578,79,0,-31.0,34.78370429784468,40,5.949545105574416,0.756574765612581,3.7837042978446664,0,43,4,39,0,79,1.1220549773498283,47,47,40,16,63,39,0,0.4936708860759494,39,"{""SPLIT_CONTROL_STOP_NO_RETEST"":12,""SPLIT_CONTROL_TARGET_NO_RETEST"":20,""SPLIT_STOP_STOP"":28,""SPLIT_TARGET_TARGET"":19}"
2024_04,April 2024,CONFIRMED_25_75_RETEST_SPLIT,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,-0.4152152515063885,-150.20264383535152,-0.038025985781101654,-0.038025985781101654,79,0,-28.5,25.49594712329297,36,7.13281744550754,1.0,-3.0040528767070307,0,43,0,43,0,79,0.8945946359050165,47,47,36,73,6,43,0,0.5443037974683544,43,"{""SPLIT_CONTROL_STOP_NO_RETEST"":10,""SPLIT_CONTROL_TARGET_NO_RETEST"":22,""SPLIT_STOP_STOP"":26,""SPLIT_TARGET_TARGET"":21}"
2024_05,May 2024,CONTROL_NEXT_M1_OPEN,CONTROL_V2_FILLED_STOP,0.0,-332.48938175082804,-0.09365898077488113,-0.09365898077488113,71,0,-40.0,33.35021236498344,40,13.12861045901914,1.0,-6.649787635016561,0,31,0,31,0,71,0.8337553091245861,0,49,40,0,0,31,0,0.43661971830985913,31,"{""STOP"":40,""TARGET"":31}"
2024_05,May 2024,CONTROL_NEXT_M1_OPEN,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,6.057930811464255,-29.5928411776153,-0.008336011599328253,-0.008336011599328253,71,0,-48.0,47.408143176447695,48,18.88324780910193,0.5406862745098155,-0.591856823552306,0,31,8,23,0,71,0.987669649509327,0,49,48,10,61,23,0,0.323943661971831,23,"{""STOP"":48,""TARGET"":23}"
2024_05,May 2024,CONTROL_NEXT_M1_OPEN,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-1.3627321809809816,-400.6259907998771,-0.11285239177461327,-0.11285239177461327,71,0,-46.0,37.987480184002465,46,18.942145469240245,0.8239360902255756,-8.012519815997543,0,31,6,25,0,71,0.8258147866087492,0,49,46,26,45,25,0,0.352112676056338,25,"{""STOP"":46,""TARGET"":25}"
2024_05,May 2024,CONTROL_NEXT_M1_OPEN,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,0.2219474220415414,-321.39201064875095,-0.09053296074612703,-0.09053296074612703,71,0,-40.0,33.57215978702499,40,13.043484660601314,1.0,-6.42784021297502,0,31,0,31,0,71,0.8393039946756247,0,49,40,57,14,31,0,0.43661971830985913,31,"{""STOP"":40,""TARGET"":31}"
2024_05,May 2024,M5_BROKEN_CONTROL_FIRST_RETEST,CONTROL_V2_FILLED_STOP,7.7000884055598675,52.51503852716534,0.021434709602924627,0.014792968599201503,49,22,-28.0,29.050300770543306,28,8.799366820475152,1.0,1.0503007705433067,22,31,0,21,10,71,1.0375107418051182,49,49,28,0,0,21,0,0.42857142857142855,21,"{""NO_FILL"":22,""STOP"":28,""TARGET"":21}"
2024_05,May 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,10.34276946151788,184.649091325066,0.07536697605104735,0.052013828542272114,49,22,-35.0,38.69298182650132,35,14.886432890956108,0.5406862745098155,3.69298182650132,22,31,7,14,10,71,1.1055137664714663,49,49,35,10,61,14,0,0.2857142857142857,14,"{""NO_FILL"":22,""STOP"":35,""TARGET"":14}"
2024_05,May 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,4.9685941495117545,-84.05967427524033,-0.034310071132751155,-0.02367878148598319,49,22,-33.0,31.3188065144952,33,13.201192096267626,0.8239360902255756,-1.6811934855048065,22,31,5,16,10,71,0.9490547428634909,49,49,33,26,45,16,0,0.32653061224489793,16,"{""NO_FILL"":22,""STOP"":33,""TARGET"":16}"
2024_05,May 2024,M5_BROKEN_CONTROL_FIRST_RETEST,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,7.860881302524398,60.55468337539188,0.02471619729607832,0.017057657288842783,49,22,-28.0,29.211093667507836,28,8.799366820475152,1.0,1.2110936675078376,22,31,0,21,10,71,1.043253345268137,49,49,28,57,14,21,0,0.42857142857142855,21,"{""NO_FILL"":22,""STOP"":28,""TARGET"":21}"
2024_05,May 2024,CONFIRMED_25_75_RETEST_SPLIT,CONTROL_V2_FILLED_STOP,5.775066304169899,-43.7360665423331,-0.012320018744319181,-0.012320018744319181,71,0,-31.0,30.12527866915335,40,9.256634380783487,1.0,-0.8747213308466619,0,31,0,31,0,71,0.9717831828759145,49,49,40,0,0,31,0,0.43661971830985913,31,"{""SPLIT_CONTROL_STOP_NO_RETEST"":12,""SPLIT_CONTROL_TARGET_NO_RETEST"":10,""SPLIT_STOP_STOP"":28,""SPLIT_TARGET_TARGET"":21}"
2024_05,May 2024,CONFIRMED_25_75_RETEST_SPLIT,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,9.271559799004477,131.08860819939576,0.036926368506872045,0.036926368506872045,71,0,-38.25,40.871772163987906,48,15.885636620492564,0.5406862745098155,2.6217721639879152,0,31,8,23,0,71,1.0685430631107948,49,49,48,10,61,23,0,0.323943661971831,23,"{""SPLIT_CONTROL_STOP_NO_RETEST"":13,""SPLIT_CONTROL_TARGET_NO_RETEST"":9,""SPLIT_STOP_STOP"":35,""SPLIT_TARGET_TARGET"":14}"
2024_05,May 2024,CONFIRMED_25_75_RETEST_SPLIT,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,3.385762566888572,-163.20125340639947,-0.04597218405814069,-0.04597218405814069,71,0,-36.25,32.98597493187201,46,14.139359101252033,0.8239360902255756,-3.264025068127989,0,31,6,25,0,71,0.9099579291550899,49,49,46,26,45,25,0,0.352112676056338,25,"{""SPLIT_CONTROL_STOP_NO_RETEST"":13,""SPLIT_CONTROL_TARGET_NO_RETEST"":9,""SPLIT_STOP_STOP"":33,""SPLIT_TARGET_TARGET"":16}"
2024_05,May 2024,CONFIRMED_25_75_RETEST_SPLIT,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,5.951147832403683,-34.93199013064393,-0.009839997219899699,-0.009839997219899699,71,0,-31.0,30.30136019738713,40,9.23535293117903,1.0,-0.6986398026128786,0,31,0,31,0,71,0.9774632321737784,49,49,40,57,14,31,0,0.43661971830985913,31,"{""SPLIT_CONTROL_STOP_NO_RETEST"":12,""SPLIT_CONTROL_TARGET_NO_RETEST"":10,""SPLIT_STOP_STOP"":28,""SPLIT_TARGET_TARGET"":21}"
2024_06,June 2024,CONTROL_NEXT_M1_OPEN,CONTROL_V2_FILLED_STOP,0.0,-131.84841958648775,-0.03935773718999635,-0.03935773718999635,67,0,-34.1818738518065,31.54490546007675,35,7.931481013826659,1.0,-2.6369683917297553,0,32,0,32,0,67,0.9228547737563431,0,49,34,0,0,32,1,0.47761194029850745,32,"{""STOP"":34,""TARGET"":32,""TIME_EXIT"":1}"
2024_06,June 2024,CONTROL_NEXT_M1_OPEN,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,18.78706216680055,807.5046887535397,0.2410461757473253,0.2410461757473253,67,0,-38.0,54.15009377507079,38,7.166324191521488,0.5726026917145758,16.150093775070793,0,32,3,29,0,67,1.4250024677650208,0,49,38,6,61,29,0,0.43283582089552236,29,"{""STOP"":38,""TARGET"":29}"
2024_06,June 2024,CONTROL_NEXT_M1_OPEN,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,8.035477377808503,269.9254493039374,0.08057476098624997,0.08057476098624997,67,0,-36.57644718326949,41.974956169348225,37,9.81407780311705,0.804202554202546,5.398508986078748,0,32,2,30,0,67,1.147595225939497,0,49,36,17,50,30,1,0.44776119402985076,30,"{""STOP"":36,""TARGET"":30,""TIME_EXIT"":1}"
2024_06,June 2024,CONTROL_NEXT_M1_OPEN,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,0.650945506024883,-99.30114428524361,-0.02964213262246078,-0.02964213262246078,67,0,-34.1818738518065,32.19585096610163,35,7.672433356258276,1.0,-1.9860228857048723,0,32,0,32,0,67,0.941898361268456,0,49,34,57,10,32,1,0.47761194029850745,32,"{""STOP"":34,""TARGET"":32,""TIME_EXIT"":1}"
2024_06,June 2024,M5_BROKEN_CONTROL_FIRST_RETEST,CONTROL_V2_FILLED_STOP,-5.10781734191057,-387.23928668201626,-0.1580568517069454,-0.11559381692000485,49,18,-28.142490372272157,20.39770463863183,29,15.012891232210297,1.0,-7.744785733640325,18,32,0,20,12,67,0.724800981320722,49,49,28,0,0,20,1,0.40816326530612246,20,"{""NO_FILL"":18,""STOP"":28,""TARGET"":20,""TIME_EXIT"":1}"
2024_06,June 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,13.699843299236276,553.143745375326,0.22577295729605143,0.16511753593293313,49,18,-31.0,42.06287490750652,31,13.94788566024343,0.5726026917145758,11.06287490750652,18,32,2,18,12,67,1.3568669325002103,49,49,31,6,61,18,0,0.3673469387755102,18,"{""NO_FILL"":18,""STOP"":31,""TARGET"":18}"
2024_06,June 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,1.573222768941725,-53.18728113940151,-0.02170909434261286,-0.015876800340119852,49,18,-29.50428758021471,28.440541957426678,30,16.42817916712092,0.804202554202546,-1.0637456227880302,18,32,1,19,12,67,0.963946066486236,49,49,29,17,50,19,1,0.3877551020408163,19,"{""NO_FILL"":18,""STOP"":29,""TARGET"":19,""TIME_EXIT"":1}"
2024_06,June 2024,M5_BROKEN_CONTROL_FIRST_RETEST,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,-4.6933466758309965,-366.5157533780376,-0.1495982666849133,-0.1094076875755336,49,18,-28.142490372272157,20.8121753047114,29,15.006964996731533,1.0,-7.330315067560751,18,32,0,20,12,67,0.7395285573311213,49,49,28,57,10,20,1,0.40816326530612246,20,"{""NO_FILL"":18,""STOP"":28,""TARGET"":20,""TIME_EXIT"":1}"
2024_06,June 2024,CONFIRMED_25_75_RETEST_SPLIT,CONTROL_V2_FILLED_STOP,-3.830863006432929,-323.3915699081342,-0.09653479698750275,-0.09653479698750275,67,0,-29.652336242155744,23.184504843993057,35,12.65709588560524,1.0,-6.4678313981626845,0,32,0,32,0,67,0.7818778478247664,49,49,34,0,0,32,1,0.47761194029850745,32,"{""SPLIT_CONTROL_STOP_NO_RETEST"":6,""SPLIT_CONTROL_TARGET_NO_RETEST"":12,""SPLIT_STOP_STOP"":28,""SPLIT_TARGET_TARGET"":20,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2024_06,June 2024,CONFIRMED_25_75_RETEST_SPLIT,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,14.971648016127347,616.7339812198795,0.18409969588653122,0.18409969588653122,67,0,-32.75,45.08467962439758,38,10.636546796486362,0.5726026917145758,12.334679624397591,0,32,3,29,0,67,1.3766314389129033,49,49,38,6,61,29,0,0.43283582089552236,29,"{""SPLIT_CONTROL_STOP_NO_RETEST"":7,""SPLIT_CONTROL_TARGET_NO_RETEST"":11,""SPLIT_STOP_STOP"":31,""SPLIT_TARGET_TARGET"":18}"
2024_06,June 2024,CONFIRMED_25_75_RETEST_SPLIT,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,3.188786421158422,27.590901471433327,0.008236089991472635,0.008236089991472635,67,0,-31.272327480978404,31.824145510407067,37,13.194607218831452,0.804202554202546,0.5518180294286665,0,32,2,30,0,67,1.0176455695459288,49,49,36,17,50,30,1,0.44776119402985076,30,"{""SPLIT_CONTROL_STOP_NO_RETEST"":7,""SPLIT_CONTROL_TARGET_NO_RETEST"":11,""SPLIT_STOP_STOP"":29,""SPLIT_TARGET_TARGET"":19,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2024_06,June 2024,CONFIRMED_25_75_RETEST_SPLIT,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,-3.3572736303670303,-299.7121011048393,-0.08946629883726545,-0.08946629883726545,67,0,-29.652336242155744,23.658094220058956,35,12.527019514675382,1.0,-5.994242022096786,0,32,0,32,0,67,0.7978492496124142,49,49,34,57,10,32,1,0.47761194029850745,32,"{""SPLIT_CONTROL_STOP_NO_RETEST"":6,""SPLIT_CONTROL_TARGET_NO_RETEST"":12,""SPLIT_STOP_STOP"":28,""SPLIT_TARGET_TARGET"":20,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2024_07,July 2024,CONTROL_NEXT_M1_OPEN,CONTROL_V2_FILLED_STOP,0.0,107.13226100070969,0.028192700263344656,0.028192700263344656,76,0,-39.0,41.142645220014195,39,8.013124538141568,1.0,2.142645220014194,0,37,0,37,0,76,1.054939621026005,0,44,39,0,0,37,0,0.4868421052631579,37,"{""STOP"":37,""STOP_FIRST_AMBIGUOUS"":2,""TARGET"":37}"
2024_07,July 2024,CONTROL_NEXT_M1_OPEN,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-7.6667622612392705,-276.20585206125384,-0.07268575054243523,-0.07268575054243523,76,0,-51.0,45.47588295877492,51,14.035681329838253,0.4776899204701345,-5.524117041225077,0,37,12,25,0,76,0.891683979583822,0,44,51,7,69,25,0,0.32894736842105265,25,"{""STOP"":50,""STOP_FIRST_AMBIGUOUS"":1,""TARGET"":25}"
2024_07,July 2024,CONTROL_NEXT_M1_OPEN,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-2.0119112513704844,6.536698432185473,0.0017201837979435454,0.0017201837979435454,76,0,-47.0,47.13073396864369,47,10.84985214613354,0.7325581833441324,0.13073396864370945,0,37,8,29,0,76,1.0027815738009296,0,44,47,18,58,29,0,0.3815789473684211,29,"{""STOP"":45,""STOP_FIRST_AMBIGUOUS"":2,""TARGET"":29}"
2024_07,July 2024,CONTROL_NEXT_M1_OPEN,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,1.64817217956712,189.5408699790657,0.049879176310280444,0.049879176310280444,76,0,-39.0,42.79081739958131,39,8.013124538141568,1.0,3.790817399581314,0,37,0,37,0,76,1.0972004461431104,0,44,39,66,10,37,0,0.4868421052631579,37,"{""STOP"":37,""STOP_FIRST_AMBIGUOUS"":2,""TARGET"":37}"
2024_07,July 2024,M5_BROKEN_CONTROL_FIRST_RETEST,CONTROL_V2_FILLED_STOP,-1.5114325346155646,31.560634269931466,0.014345742849968847,0.008305430071034596,44,32,-23.0,23.631212685398626,23,9.795771344674343,1.0,0.6312126853986293,32,37,0,21,16,76,1.0274440297999403,44,44,23,0,0,21,0,0.4772727272727273,21,"{""NO_FILL"":32,""STOP"":21,""STOP_FIRST_AMBIGUOUS"":2,""TARGET"":21}"
2024_07,July 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-14.305837012587714,-608.159589628676,-0.27643617710394364,-0.16004199727070423,44,32,-33.0,20.836808207426486,33,14.769445727414038,0.4776899204701345,-12.163191792573521,32,37,10,11,16,76,0.6314184305280753,44,44,33,7,69,11,0,0.25,11,"{""NO_FILL"":32,""STOP"":32,""STOP_FIRST_AMBIGUOUS"":1,""TARGET"":11}"
2024_07,July 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-8.311278824802601,-308.43168023942036,-0.14019621829064563,-0.08116623164195273,44,32,-31.0,24.831366395211596,31,12.36874884078889,0.7325581833441324,-6.168633604788408,32,37,8,13,16,76,0.801011819200374,44,44,31,18,58,13,0,0.29545454545454547,13,"{""NO_FILL"":32,""STOP"":29,""STOP_FIRST_AMBIGUOUS"":2,""TARGET"":13}"
2024_07,July 2024,M5_BROKEN_CONTROL_FIRST_RETEST,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,-0.40373675959364186,86.94542302102761,0.03952064682773982,0.02288037447921779,44,32,-23.0,24.73890846042055,23,9.181277427612567,1.0,1.738908460420552,32,37,0,21,16,76,1.0756047156704587,44,44,23,66,10,21,0,0.4772727272727273,21,"{""NO_FILL"":32,""STOP"":21,""STOP_FIRST_AMBIGUOUS"":2,""TARGET"":21}"
2024_07,July 2024,CONFIRMED_25_75_RETEST_SPLIT,CONTROL_V2_FILLED_STOP,-1.1335744009616744,50.45354095262597,0.013277247619112099,0.013277247619112099,76,0,-27.0,28.009070819052525,39,9.319788325503046,1.0,1.0090708190525195,0,37,0,37,0,76,1.0373729932982416,44,44,39,0,0,37,0,0.4868421052631579,37,"{""SPLIT_CONTROL_STOP_NO_RETEST"":16,""SPLIT_CONTROL_TARGET_NO_RETEST"":16,""SPLIT_STOP_FIRST_AMBIGUOUS_STOP_FIRST_AMBIGUOUS"":2,""SPLIT_STOP_STOP"":21,""SPLIT_TARGET_TARGET"":21}"
2024_07,July 2024,CONFIRMED_25_75_RETEST_SPLIT,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-12.6460683247506,-525.1711552368203,-0.13820293558863692,-0.13820293558863692,76,0,-37.5,26.996576895263594,51,14.58600462802009,0.4776899204701345,-10.503423104736406,0,37,12,25,0,76,0.7199087172070292,44,44,51,7,69,25,0,0.32894736842105265,25,"{""SPLIT_CONTROL_STOP_NO_RETEST"":18,""SPLIT_CONTROL_TARGET_NO_RETEST"":14,""SPLIT_STOP_FIRST_AMBIGUOUS_STOP_FIRST_AMBIGUOUS"":1,""SPLIT_STOP_STOP"":32,""SPLIT_TARGET_TARGET"":11}"
2024_07,July 2024,CONFIRMED_25_75_RETEST_SPLIT,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-6.7364369314445725,-229.68958557151896,-0.06044462778197867,-0.06044462778197867,76,0,-35.0,30.406208288569623,47,11.017765322969078,0.7325581833441324,-4.593791711430379,0,37,8,29,0,76,0.8687488082448463,44,44,47,18,58,29,0,0.3815789473684211,29,"{""SPLIT_CONTROL_STOP_NO_RETEST"":16,""SPLIT_CONTROL_TARGET_NO_RETEST"":16,""SPLIT_STOP_FIRST_AMBIGUOUS_STOP_FIRST_AMBIGUOUS"":2,""SPLIT_STOP_STOP"":29,""SPLIT_TARGET_TARGET"":13}"
2024_07,July 2024,CONFIRMED_25_75_RETEST_SPLIT,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,0.10924047519654767,112.59428476053708,0.02963007493698344,0.02963007493698344,76,0,-27.0,29.251885695210746,39,8.735752347318286,1.0,2.2518856952107416,0,37,0,37,0,76,1.0834031738966943,44,44,39,66,10,37,0,0.4868421052631579,37,"{""SPLIT_CONTROL_STOP_NO_RETEST"":16,""SPLIT_CONTROL_TARGET_NO_RETEST"":16,""SPLIT_STOP_FIRST_AMBIGUOUS_STOP_FIRST_AMBIGUOUS"":2,""SPLIT_STOP_STOP"":21,""SPLIT_TARGET_TARGET"":21}"
2024_08,August 2024,CONTROL_NEXT_M1_OPEN,CONTROL_V2_FILLED_STOP,0.0,-258.18615964122165,-0.07171837767811712,-0.07171837767811712,72,0,-34.0,28.83627680717557,34,14.259566641519003,1.0,-5.163723192824433,0,38,0,38,0,72,0.8481257884463402,0,38,34,0,0,37,1,0.5277777777777778,38,"{""STOP"":34,""TARGET"":37,""TIME_EXIT"":1}"
2024_08,August 2024,CONTROL_NEXT_M1_OPEN,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,14.053415559720438,444.48461834480025,0.12346794954022229,0.12346794954022229,72,0,-50.0,58.889692366896,50,24.372225583285644,0.44824423061745483,8.889692366896005,0,38,16,22,0,72,1.17779384733792,0,38,50,3,69,21,1,0.3055555555555556,22,"{""STOP"":50,""TARGET"":21,""TIME_EXIT"":1}"
2024_08,August 2024,CONTROL_NEXT_M1_OPEN,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-10.646182255272718,-790.4952724048576,-0.21958202011246042,-0.21958202011246042,72,0,-45.0,29.19009455190285,45,18.436826319606393,0.6600841080924924,-15.809905448097151,0,38,11,27,0,72,0.6486687678200633,0,38,45,15,57,26,1,0.375,27,"{""STOP"":45,""TARGET"":26,""TIME_EXIT"":1}"
2024_08,August 2024,CONTROL_NEXT_M1_OPEN,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,0.007916826897176321,-257.79031829636284,-0.07160842174898968,-0.07160842174898968,72,0,-34.0,28.84419363407275,34,14.251649814621825,1.0,-5.155806365927257,0,38,0,38,0,72,0.8483586362962573,0,38,34,67,5,37,1,0.5277777777777778,38,"{""STOP"":34,""TARGET"":37,""TIME_EXIT"":1}"
2024_08,August 2024,M5_BROKEN_CONTROL_FIRST_RETEST,CONTROL_V2_FILLED_STOP,1.456872035854496,-185.34255784849685,-0.0975487146571036,-0.05148404384680468,38,34,-19.0,15.293148843030064,19,8.741379509861385,1.0,-3.706851156969937,34,38,0,19,19,72,0.8049025706857929,38,38,19,0,0,18,1,0.5,19,"{""NO_FILL"":34,""STOP"":19,""TARGET"":18,""TIME_EXIT"":1}"
2024_08,August 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,18.146142374034014,649.1209590604791,0.3416426100318311,0.18031137751679976,38,34,-29.0,41.98241918120958,29,13.810996785552941,0.44824423061745483,12.982419181209583,34,38,10,9,19,72,1.4476696269382614,38,38,29,3,69,8,1,0.23684210526315788,9,"{""NO_FILL"":34,""STOP"":29,""TARGET"":8,""TIME_EXIT"":1}"
2024_08,August 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-5.395751046433604,-527.9737119629019,-0.27788090103310625,-0.1466593644341394,38,34,-25.0,14.440525760741963,25,11.205837892822576,0.6600841080924924,-10.559474239258037,34,38,6,13,19,72,0.5776210304296785,38,38,25,15,57,12,1,0.34210526315789475,13,"{""NO_FILL"":34,""STOP"":25,""TARGET"":12,""TIME_EXIT"":1}"
2024_08,August 2024,M5_BROKEN_CONTROL_FIRST_RETEST,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,1.456872035854496,-185.34255784849685,-0.0975487146571036,-0.05148404384680468,38,34,-19.0,15.293148843030064,19,8.741379509861385,1.0,-3.706851156969937,34,38,0,19,19,72,0.8049025706857929,38,38,19,67,5,18,1,0.5,19,"{""NO_FILL"":34,""STOP"":19,""TARGET"":18,""TIME_EXIT"":1}"
2024_08,August 2024,CONFIRMED_25_75_RETEST_SPLIT,CONTROL_V2_FILLED_STOP,1.0926540268908713,-203.5534582966781,-0.0565426273046328,-0.0565426273046328,72,0,-22.75,18.678930834066445,34,9.889202853534107,1.0,-4.071069165933562,0,38,0,38,0,72,0.8210519047941295,38,38,34,0,0,37,1,0.5277777777777778,38,"{""SPLIT_CONTROL_STOP_NO_RETEST"":15,""SPLIT_CONTROL_TARGET_NO_RETEST"":19,""SPLIT_STOP_STOP"":19,""SPLIT_TARGET_TARGET"":18,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
